Polling Station (Main and Auxiliary) Details,,,,,,,,,,
AC No. & Name,Polling Station No.,Polling Station Name,Main/Auxiliary Polling Station (M/A),Elector Serial No. From,Elector Serial No. To,Latitude of Polling Station Building,Longitude of Polling Station Building,Electricity facility at PS (Yes/No),Toilet Facility at PS (Yes/No),Ramp Facility at PS (Yes/No)
70-Alamnagar [11-Madhepura],090,"Madhya Vidyalay, Karama, Purbi Bhag, Dayan",Auxiliary,516,1014,25.587071,86.939857,Yes,Yes,Yes
70-Alamnagar [11-Madhepura],091,MIDDLE SCHOOL KARAMA MIDDLE SIDE,Main,1,460,25.587071,86.939857,Yes,Yes,Yes
70-Alamnagar [11-Madhepura],092,"Jailal Uchch School, Saparadah Purbi Bhag",Main,1,809,25.5622,86.9433,Yes,Yes,Yes
70-Alamnagar [11-Madhepura],093,JAYLAL HIGH SCHOOL SAPARDAH WEST SIDE,Main,1,807,25.5622,86.9433,Yes,Yes,Yes
70-Alamnagar [11-Madhepura],094,"JAYLAL Uchcha School, Saparadah Madhya Bhag",Main,1,737,25.5622,86.9433,Yes,Yes,Yes
70-Alamnagar [11-Madhepura],094,"Upgraded Middle School, Saparadah",Auxiliary,738,1523,25.56484,86.94819,Yes,Yes,Yes
70-Alamnagar [11-Madhepura],095,"Upgraded Middle School, Tirasi, UTTAR BHAG, Bayan",Main,1,651,25.555924,86.950321,Yes,No,Yes
70-Alamnagar [11-Madhepura],095,"Upgraded Middle School, Tirasi, UTTAR BHAG, Dayan",Auxiliary,652,1322,25.555924,86.950321,Yes,No,Yes
70-Alamnagar [11-Madhepura],096,UPGRADED MIDDLE SCHOOL TIRASI SOUTH SIDE,Main,1,457,25.555924,86.950321,Yes,No,Yes
70-Alamnagar [11-Madhepura],097,UPGARADED MIDDLE SCHOOL CHENGAHI AURAY EAST SIDE Bayan Ka Dayan,Main,1,648,25.572037,86.978072,Yes,Yes,Yes
70-Alamnagar [11-Madhepura],097,UPGARADED MIDDLE SCHOOL CHENGAHI AURAY EAST SIDE Bayan Ka Bayan,Auxiliary,649,1297,25.572037,86.978072,Yes,Yes,Yes
70-Alamnagar [11-Madhepura],098,"Madhya Vidyalay, Auray, Dakshin Bhag",Main,1,662,25.57777778,86.965,Yes,Yes,Yes
70-Alamnagar [11-Madhepura],098,"Madhya Vidyalay, Auray, Uttar Bhag",Auxiliary,663,1377,25.57777778,86.965,Yes,Yes,Yes
70-Alamnagar [11-Madhepura],099,"Upgraded Middle School, Maruwahi WEST SIDE",Main,1,810,25.577862,86.965089,Yes,Yes,Yes
70-Alamnagar [11-Madhepura],100,UKTRAMIT MADHYA VIDYALAYA MARUWAHI DAKSHINi BHAG,Main,1,749,25.577862,86.965089,Yes,Yes,Yes
70-Alamnagar [11-Madhepura],101,"Urdu PRATHAMIK School, Auray Chengahi PURBI BHAG",Main,1,795,25.567125,86.975261,Yes,Yes,Yes
70-Alamnagar [11-Madhepura],102,URDU PRATHAMIK VIDYALAYA AURAY CHENGAHI WEST SIDE,Main,1,797,25.567125,86.975261,Yes,Yes,Yes
70-Alamnagar [11-Madhepura],103,"Upgraded Middle School, Kheraho DAKSHANI BHAG",Main,1,869,25.551717,86.962269,Yes,Yes,Yes
70-Alamnagar [11-Madhepura],104,UTKRAMIT MADHAYA VIDYALAYA KHERO UTTARI BHAG,Main,1,825,25.551717,86.962269,Yes,Yes,Yes
70-Alamnagar [11-Madhepura],105,"Upgraded Middle School, Kheraho Chanda, Dayan Bhag",Main,1,539,25.554167,86.971111,Yes,Yes,Yes
70-Alamnagar [11-Madhepura],105,"Upgraded Middle School, Kheraho Chanda, Purvi Bhag",Auxiliary,540,1151,25.554167,86.971111,Yes,Yes,Yes
70-Alamnagar [11-Madhepura],106,"Upgraded Middle School, Kheraho Chanda Baya Bhag",Main,1,878,25.56722222,86.975,Yes,Yes,Yes
